date,hotel_id,rooms_available,rooms_sold,adr,cancellations,no_shows,upgrades,avg_length_of_stay,group_rooms_sold,corporate_rooms_sold,direct_rooms_sold,ota_rooms_sold,market_occ,market_adr,marketing_spend,ota_commission,payroll_cost,utility_cost,nps,review_score,rain_mm,event_flag,loyalty_signups,fnb_revenue
4/15/2025,1018,120,62,4777.85,1,1,0,2.25,12,14,13,23,0.5085,4807.25,33186.37,16398.84,147638,124337.8,46,3.5,0,1,2,29859.81
4/16/2025,1018,120,65,4386.9,9,0,0,2.11,6,24,15,20,0.5324,4585.32,65681.19,13985.57,206580.84,91419.09,28,4.2,3.3,0,5,48584.17
4/17/2025,1018,120,71,4785.74,6,1,0,1.89,9,22,10,30,0.5956,4990.98,75347.43,21133.29,374328.87,191828.47,10,4.5,11,0,0,30803.61
4/18/2025,1018,120,88,4707.5,2,0,0,2.09,19,27,17,25,0.7443,4839.14,39550.23,19781.62,362346.74,102100.39,34,4.3,0,0,4,62805.72
4/19/2025,1018,120,95,4516.62,1,1,0,1.66,12,28,20,35,0.8268,4180.23,54901.23,22996.75,239990.32,135115.93,44,3.4,11,1,2,52401.53
4/20/2025,1018,120,79,4555.45,6,3,0,1.65,17,28,4,30,0.6484,4167.97,79748.76,21819.56,149248.2,199185.45,36,3.6,6.1,1,3,32696.84
4/21/2025,1018,120,73,4579.15,6,2,2,1.75,4,16,23,30,0.588,4169.63,35658.57,23952.55,166978.71,197700.08,20,4.1,0,0,5,54349.47
4/22/2025,1018,120,65,4408.52,3,0,2,2.02,14,23,8,20,0.5691,4372.6,63135.78,13611.03,205491.95,95446.78,59,4,7.6,0,6,26640.1
4/23/2025,1018,120,63,4727.5,1,1,2,1.61,19,15,9,20,0.5084,4950.93,78803,12004.33,303662.09,72481.19,48,4,7.7,0,2,28899.68
4/24/2025,1018,120,63,4500.78,1,0,2,0.87,9,17,11,26,0.5402,4204.99,27532.89,18924.74,175223.58,95161.78,61,3.4,6.5,0,2,22895.39
4/25/2025,1018,120,77,4775.71,4,1,3,1.61,22,13,14,28,0.6222,4464.69,47124.41,23991.88,123185.91,66201.05,40,4.1,0,1,2,57527.44
4/26/2025,1018,120,75,4676.94,6,0,4,2.04,11,25,21,18,0.6504,4670.12,50579.57,13419.25,133004.86,191176.93,43,4.5,7.9,0,5,53348.05
4/27/2025,1018,120,83,4376.9,6,0,4,1.76,17,32,12,22,0.7245,4232.05,46273.1,16744.4,373222.12,170886.65,43,3.4,3.1,1,0,27542.49
4/28/2025,1018,120,74,4483.05,3,1,4,1.99,14,27,15,18,0.6249,4122.51,19412.21,12280.69,292959.97,161811.82,42,4.4,0,0,0,38565.11
4/29/2025,1018,120,72,4530.15,3,0,2,1.97,4,32,19,17,0.5673,4098.14,22749.94,12067.32,336279.73,147851.63,44,3.8,0.9,0,2,39130.26
4/30/2025,1018,120,67,4752.5,7,0,1,1.77,17,20,12,18,0.5703,4486.54,79078.36,14584.85,193117.1,110550.9,37,4.7,0,0,3,32336.46
5/1/2025,1018,120,70,4788.1,2,0,0,1.84,19,30,10,11,0.6046,4820.43,54256.58,6447.68,261801.66,129903.87,42,4,10.1,0,1,28686.64
5/2/2025,1018,120,80,4697.01,2,0,1,1.61,12,28,14,26,0.6853,4850.33,75107.24,21644.79,200895.63,97471.83,31,4.2,2.3,0,3,41345.08
5/3/2025,1018,120,81,4636.55,6,1,6,1.89,21,40,15,5,0.65,4516.08,13722.62,3244.24,261641.84,110435.91,50,4.1,3.8,0,4,33231.96
5/4/2025,1018,120,75,4441.03,1,0,4,1.83,12,21,9,33,0.6063,4634.42,68863.09,24635.56,197425.74,179946.22,34,4.6,2.1,0,2,38672.56
5/5/2025,1018,120,80,4562.96,6,2,1,1.82,13,31,15,21,0.6998,4614.52,13668.74,11851.05,247804.44,60849.37,44,4.5,0,0,3,27658.31
5/6/2025,1018,120,66,4626.21,3,0,1,1.63,10,20,19,17,0.557,4306.8,72184.79,13170.38,246255.17,82522.4,42,3.8,0,0,4,51567.33
5/7/2025,1018,120,73,4499.24,2,1,0,0.9,14,13,30,16,0.577,4611.59,43235.87,11863.07,189524.5,148896.77,42,3.8,2.9,0,5,45550.62
5/8/2025,1018,120,71,4519.29,2,1,0,2.23,11,24,19,17,0.5949,4150.64,72182.44,12291.14,231630.38,155447.51,39,4.4,1,0,2,31278.07
5/9/2025,1018,120,83,4779.87,4,0,2,1.55,16,25,19,23,0.6747,4888.7,74579.76,16796.45,374576.67,108081.76,46,4.6,0.8,1,1,65881.39
5/10/2025,1018,120,79,4449.26,1,1,2,1.42,14,30,14,21,0.6445,4219.22,58507.13,13706.79,338858.53,91664.09,28,3.7,4.5,1,1,29152.19
5/11/2025,1018,120,83,4641.35,10,2,2,1.54,9,16,20,38,0.6971,4470.91,61814.79,30586.32,280935.88,65561.21,73,3.8,7.2,0,1,25285.43
5/12/2025,1018,120,60,4535.96,1,0,1,1.99,9,13,6,32,0.4725,4127.48,22881.43,18730.58,237570.07,182487.52,24,4.1,2.9,0,3,37630.72
5/13/2025,1018,120,64,4706.59,4,1,1,1.83,5,19,15,25,0.5593,4811.56,48504.16,19026.26,359412.55,76669.98,52,4.2,3.2,0,6,46541.54
5/14/2025,1018,120,64,4786.6,6,1,1,2.26,14,18,15,17,0.5183,4929.3,35537.91,14421.6,227448.09,115363.64,51,4.5,11.5,0,2,24235.8
5/15/2025,1018,120,77,4427.59,1,0,0,1.53,10,23,19,25,0.6336,4090.33,38201.68,17710.5,364713.09,62204.72,30,3.8,0,0,6,43030.4
5/16/2025,1018,120,77,4501.04,1,4,0,1.59,10,18,20,29,0.6627,4176.14,48981.54,23473.73,158179.01,176815.11,38,4.2,4.5,0,2,59805.28
5/17/2025,1018,120,81,4283.02,8,1,0,1.65,19,33,10,19,0.6624,4120.13,33507.87,11735.96,360097.41,104793.36,44,3.9,7.4,0,0,27930.2
5/18/2025,1018,120,83,4395.82,5,0,2,2.15,17,22,19,25,0.6883,4398.84,63757.23,19712.87,378825.25,129708.19,41,3.9,1.1,0,6,55150.55
5/19/2025,1018,120,76,4646.83,3,0,0,1.8,23,16,10,27,0.662,4264.98,65212.21,21394.15,134081.67,158490.33,30,3.8,0,0,0,51404.08
5/20/2025,1018,120,67,4257.31,2,1,1,2.18,16,14,17,20,0.5574,4034.3,68563.69,12719.4,177864.43,115872.32,16,4,10.6,0,1,46618.03
5/21/2025,1018,120,73,4336.01,9,0,1,1.75,7,18,13,35,0.6241,3907.75,68629.62,21919.72,304360.81,119045.62,25,4.3,8.8,0,3,35792.65
5/22/2025,1018,120,68,4719.18,3,1,2,1.35,15,29,14,10,0.5751,4830.25,29581.2,7743.07,377715.78,128672.93,25,4.5,0.7,0,1,30008.95
5/23/2025,1018,120,85,4265,2,1,2,2.01,20,16,25,24,0.6943,4050.29,66230.16,17101.06,146977.06,129254.33,30,4.3,7.1,0,4,53237
5/24/2025,1018,120,81,4706.42,3,2,2,1.83,9,23,15,34,0.669,4271.79,73267.5,19784.88,131114.55,164994.36,31,4.3,7.4,0,2,48343.5
5/25/2025,1018,120,78,4434.6,9,0,1,1.64,14,13,10,41,0.6249,4068.24,36692.63,30493.94,176156.77,159078.06,27,3.9,1.2,0,2,24561.8
5/26/2025,1018,120,68,4502.82,3,0,0,1.73,12,23,14,19,0.5566,4269.24,25557.64,10949.66,317727.58,166364.41,45,4.4,4.8,0,1,32199.66
5/27/2025,1018,120,65,4697.43,3,0,2,2.1,14,19,24,8,0.5323,4585.27,26588.94,5727.44,377076.19,187336.67,52,4.3,4.7,1,0,34846.15
5/28/2025,1018,120,84,4376.22,0,0,5,1.42,19,24,18,23,0.7154,4546.37,41806.45,12755.64,282023.51,148504.95,51,4.6,1.9,0,2,57009.98
5/29/2025,1018,120,66,4232.64,3,0,2,2,10,12,20,24,0.5473,3874.89,74329.88,14337.34,136831.44,196494.14,63,4.8,0,0,0,24456.31
5/30/2025,1018,120,76,4262.44,7,0,1,1.81,19,24,19,14,0.608,3963.09,59689.91,7323.31,303064.46,144350.62,56,4.4,0.9,0,1,24680.24
5/31/2025,1018,120,82,4688.27,4,0,2,2.27,13,24,24,21,0.7193,4401.92,79740.19,14916.45,335047,128205.85,61,3.6,0,0,2,35997.58
6/1/2025,1018,120,89,4654.56,7,0,0,1.48,18,31,21,19,0.7766,4456.94,13504.12,12966.85,360683.66,142200.33,40,4.4,8,0,4,69431.56
6/2/2025,1018,120,74,4450.54,6,1,2,2.09,9,17,13,35,0.6181,4011.12,28294.5,26766.36,359914.17,154885.94,29,4.5,12.7,0,4,43217.37
6/3/2025,1018,120,68,4495.84,2,1,1,1.58,18,24,14,12,0.5898,4337.25,45567.92,8609.53,165807.68,112644.08,58,4,15.2,0,0,38449.76
6/4/2025,1018,120,68,4280.87,1,0,0,1.88,17,29,15,7,0.5904,3959.41,37089.34,3776.26,137034.02,161690.33,33,4.1,0.5,1,1,23416.86
6/5/2025,1018,120,70,4474.87,5,0,3,1.64,10,21,21,18,0.6074,4103.22,10127.71,10424.4,176450.09,152016.48,42,3.1,8.6,0,2,47741.3
6/6/2025,1018,120,83,4401.27,1,2,5,1.95,14,31,18,20,0.6888,4021.92,34691.3,11338.84,167888.83,68479.41,51,3.5,14.1,0,2,44804.32
6/7/2025,1018,120,75,4549.08,0,0,1,2.08,10,20,8,37,0.6266,4722.64,42501.5,22267.19,324356.64,88723.41,29,3.4,6.7,0,1,49082.32
6/8/2025,1018,120,86,4601.11,3,1,3,1.53,16,22,26,22,0.6916,4595.04,78733.07,17728.97,237012.24,135558.96,36,4.1,3.9,0,2,62898.21
6/9/2025,1018,120,72,4440.62,4,3,1,1.54,10,27,18,17,0.5924,4083.7,54718.95,9432.81,249474.32,186286.75,35,4.8,0,0,4,38205.55
6/10/2025,1018,120,78,4672.2,7,2,0,1.26,14,22,13,29,0.666,4316.53,19614.95,19696.37,181283.06,99986.95,38,4.1,5,0,2,43676.03
6/11/2025,1018,120,67,4640.08,0,2,0,2.11,8,20,20,19,0.5874,4762.72,41973.91,11718.71,196820.63,137033.59,40,3.9,8.8,0,2,43932.93
6/12/2025,1018,120,82,4655.73,3,0,4,1.48,11,35,19,17,0.6853,4626.63,43338.59,13473.53,244268.41,142745.46,34,3.3,9.7,0,1,57360.81
6/13/2025,1018,120,87,4274.91,12,0,3,1.28,9,35,9,34,0.6992,4089.25,21625.79,25772.09,281259.69,176668.69,43,3.5,6.7,0,2,55704.21
6/14/2025,1018,120,76,4225.12,0,1,3,1.98,11,18,21,26,0.6595,4276.07,21126.2,15129.27,282329.41,181038.07,61,4,2.8,0,4,37495.29
6/15/2025,1018,120,74,4607.74,4,3,0,2.31,11,25,18,20,0.6319,4201.23,14377.14,15144.51,245893.77,156872.24,56,3.7,13.6,1,0,53189.12
6/16/2025,1018,120,58,4722.28,5,1,2,1.62,13,21,17,7,0.4675,4764.4,11578.03,5144.08,318069.82,176440.87,47,4.2,13.1,0,2,28657.48
6/17/2025,1018,120,63,4788.22,5,1,1,2.16,10,19,18,16,0.513,4427.68,48564.31,9805.01,147410.94,126705.99,43,3.9,6,1,4,43918.22
6/18/2025,1018,120,76,4674.91,2,2,4,1.99,9,25,15,27,0.6401,4653.78,11518.17,15783.67,196360.33,110096.54,28,4.2,2.3,0,1,56403.3
6/19/2025,1018,120,67,4491.67,3,4,0,2.14,12,24,16,15,0.573,4562.11,34907.08,9912.77,252018.67,150933.62,42,4.2,2.4,0,3,44730.14
6/20/2025,1018,120,77,4690.23,1,0,1,2.09,14,26,12,25,0.6308,4390.06,63013.1,17579.51,287757.91,198398.71,37,4.3,6.6,0,4,25082.29
6/21/2025,1018,120,79,4397.38,2,0,1,1.68,8,22,12,37,0.6351,4323.38,70690.69,22287.16,128515.68,109131.87,29,3.9,7.4,0,2,32658.39
6/22/2025,1018,120,78,4269.61,6,1,2,2.17,19,27,16,16,0.6735,4352.09,40740.56,10418.54,189737.98,136691.19,15,3.8,22.4,0,1,29973.91
6/23/2025,1018,120,66,4732.18,6,1,0,2.23,8,22,10,26,0.55,4283.13,76527.47,15616.43,369866.65,182452.17,44,4.5,9.2,0,5,51038.31
6/24/2025,1018,120,68,4394.06,0,1,0,1.63,15,33,18,2,0.5435,4396.21,77990.64,1530.49,275945.05,105786.28,36,4.2,2,1,1,23196.75
6/25/2025,1018,120,71,4422.7,3,3,3,2.07,21,32,17,1,0.6121,3988.38,10240.14,551.44,124066.81,177549.41,63,4.6,14.7,0,1,54612.59
6/26/2025,1018,120,67,4431.42,5,0,1,2.05,9,23,13,22,0.5743,4296.76,40550.16,14755.13,263265.19,162558.88,37,4.3,15.2,1,1,52496.01
6/27/2025,1018,120,87,4737.73,6,0,2,1.73,14,43,23,7,0.7343,4275.35,12648.57,5045.32,237279.19,66396.05,25,4.1,12.4,0,3,55609.59
6/28/2025,1018,120,78,4740.58,4,0,1,1.35,14,31,23,10,0.6269,4611.53,13635.75,7099.51,316456.37,60275.29,47,4.5,16.1,1,2,44667.3
6/29/2025,1018,120,75,4397.19,6,0,0,1.71,20,26,15,14,0.6179,4091.99,64729.49,9320.74,276640.66,194427.04,74,3.7,9.2,1,2,48379.74
6/30/2025,1018,120,69,4374.34,3,0,1,1.78,10,33,12,14,0.6006,3958.94,75528.69,9255.44,186338.16,75721.88,30,4.4,4.5,0,4,40403.62
4/1/2025,1019,150,83,7587.58,8,2,1,1.92,11,21,25,26,0.5723,6998.82,15418.01,25069.3,197573.21,87937.96,41,4.4,0,0,1,40146.01
4/2/2025,1019,150,81,7775.48,9,2,1,2.11,6,22,15,38,0.5512,7541.72,65107.08,38326.73,362029.12,125146.94,35,3.8,0,1,4,43611.24
4/3/2025,1019,150,97,8060.69,4,1,0,1.88,13,34,28,22,0.6765,7714.42,11128.06,29081.33,271573.18,79177.05,35,3.6,0,0,6,61325.02
4/4/2025,1019,150,97,7540.1,7,1,2,2.09,26,38,20,13,0.6618,7153.39,42796.49,13990.85,215401.8,89410.25,36,3.9,5.8,0,1,40630.74
4/5/2025,1019,150,101,7171.84,5,2,1,1.81,15,29,5,52,0.6957,7016.61,39853.61,47543.46,362993.64,93152.6,46,4.2,0,0,0,39346.9
4/6/2025,1019,150,98,7673.78,6,1,1,1.55,8,17,15,58,0.6667,7192.25,76966.73,70174.89,242661.03,131567.67,50,4.1,8.5,0,2,55226.23
4/7/2025,1019,150,90,7176.59,2,1,0,2.05,10,21,15,44,0.5933,6992.48,23432.2,50591.1,264668.9,162010,57,4.8,0.6,0,4,64873.16
4/8/2025,1019,150,83,7181.1,4,0,3,2.33,6,25,26,26,0.5788,6765.67,38779.44,27962.29,325948.6,134990.1,17,4.1,0,0,2,61496.39
4/9/2025,1019,150,94,8048.78,7,0,3,1.97,25,51,13,5,0.6486,8155.09,31368.36,5874.95,254632.86,76885.57,33,4.3,0,0,3,36404.61
4/10/2025,1019,150,85,7781.48,6,1,2,2,21,31,23,10,0.5391,7228.34,42985.62,13416.43,275602.1,63423.4,45,3.6,9.1,0,5,65068.95
4/11/2025,1019,150,113,8078.38,3,0,0,2.56,22,48,30,13,0.7369,8175.26,57296.73,14383.43,324625.84,169662.93,35,4.1,11.7,0,7,56055.32
4/12/2025,1019,150,104,8034.07,8,1,1,1.81,14,33,33,24,0.6667,8282.85,58860.27,32562.52,341386.07,134623.75,34,4.2,1.1,0,3,39081.74
4/13/2025,1019,150,97,7538.19,7,1,0,1.71,18,23,17,39,0.6494,6893.06,21672.98,39395.25,174012.99,90073.98,16,4,0,0,6,41374.31
4/14/2025,1019,150,90,7358.7,2,0,3,2.11,19,25,25,21,0.5841,6837.83,63699.14,22840.82,268386.03,125050.58,43,3.9,6.4,1,1,35268.55
4/15/2025,1019,150,88,7338.43,5,1,3,1.55,20,25,15,28,0.6114,6992.11,17809.6,32802.62,258163.89,108002.42,36,4.5,0,0,5,35105.17
4/16/2025,1019,150,87,7451.91,3,6,0,1.91,12,27,21,27,0.5864,7006.83,22627.42,36013.14,355742.72,122352.03,37,4,4.5,0,4,54515.22
4/17/2025,1019,150,85,8129.12,4,2,4,2.24,23,29,21,12,0.5747,7466.38,70335.05,13350.3,214375.83,119377.64,62,4.5,12.1,0,2,53959.48
4/18/2025,1019,150,111,7407.46,10,3,0,1.57,16,36,21,38,0.7535,6885.54,48742.07,34967.51,158407.57,85804.13,27,4,1,0,2,37682.53
4/19/2025,1019,150,112,7416.76,4,0,1,2.36,14,43,24,31,0.775,7541.6,67642.35,38491.16,313085.33,185559.79,34,3.7,13.5,0,2,56922.72
4/20/2025,1019,150,102,7418.5,4,2,1,1.76,19,24,18,41,0.7043,7205.45,69506.08,51527.92,314763.31,96546.18,67,4.4,1.5,0,1,61999.56
4/21/2025,1019,150,89,7207.35,4,0,4,1.61,12,32,32,13,0.5936,6883.01,43382.6,13605.93,197399.27,190940.44,38,4.6,7.1,0,5,36027.55
4/22/2025,1019,150,84,7935.5,4,1,0,1.51,27,28,18,11,0.575,7520.77,66718.76,11639.93,171973.4,141227.76,41,4.4,0,0,3,44995.65
4/23/2025,1019,150,99,7850.16,2,1,0,1.92,9,18,20,52,0.6668,7232.11,22909.76,72173.94,321318.89,108320.5,22,3.7,0,0,2,41789.15
4/24/2025,1019,150,83,7349.08,6,0,1,1.64,13,21,11,38,0.545,7164.67,79534.45,49065.25,125125.73,129127.59,46,4.3,4.1,0,3,35523.87
4/25/2025,1019,150,102,7620.18,2,3,5,2.08,12,37,32,21,0.6571,7929.61,62119.33,23511.8,258304.82,181138.01,44,3.9,0,1,1,70989.05
4/26/2025,1019,150,99,7452.06,2,1,4,1.68,21,32,25,21,0.6676,7710.74,27350.3,22354.94,268478.76,117403.04,31,3.8,1.5,0,2,72570.88
4/27/2025,1019,150,108,7527.96,2,1,1,2.42,22,19,26,41,0.697,7754.18,79312.29,50466.76,292006.82,185351.27,47,3.7,9.1,0,2,84594.52
4/28/2025,1019,150,92,8032.8,8,0,0,1.4,8,25,19,40,0.6052,7235.64,13640.53,42124.79,220772.18,68364.88,64,4.6,5.3,0,3,63064.39
4/29/2025,1019,150,92,7703.9,10,0,5,1.58,14,39,20,19,0.5899,7192.25,15980.32,21465.5,378926.61,103894.34,43,4.5,2.6,0,3,30095.46
4/30/2025,1019,150,89,8021.63,2,3,1,2.14,14,31,10,34,0.6169,8368.75,29243.47,47948.71,135481.27,74390.6,37,4.2,8,0,1,71078.05
5/1/2025,1019,150,77,7845.55,4,0,1,1.6,11,32,12,22,0.5349,7358.01,33952.26,24551.02,198092.89,97839.88,32,3.8,8,0,1,28756.19
5/2/2025,1019,150,107,7712.61,2,1,1,1.4,16,35,22,34,0.7353,7580.74,11086.53,36306.52,355737.43,158977.16,50,3.7,0,0,1,62986.92
5/3/2025,1019,150,100,7809.72,0,1,5,1.4,18,35,19,28,0.6374,7892.81,42586.35,31399.12,215242.99,116286.64,25,4.4,0,0,4,73365.04
5/4/2025,1019,150,103,7212.98,14,0,1,1.79,23,28,28,24,0.7113,7024.19,17095.94,26918.06,218615.13,195925.19,35,4,6.7,0,2,32483.39
5/5/2025,1019,150,92,7796.06,4,2,3,1.61,25,31,13,23,0.6032,7145.67,55174.04,22894.89,368877.37,74881.96,42,3.6,5,0,4,36436.37
5/6/2025,1019,150,95,7371.5,2,1,4,1.62,9,24,11,51,0.6265,7666.95,22610.49,50154.84,254559.45,192848.24,42,4.5,0,0,4,70066.41
5/7/2025,1019,150,89,7613.16,4,1,3,1.55,5,32,17,35,0.62,7705.47,18254.16,32743.81,209962.89,137939.44,54,4.6,0,0,3,50931.83
5/8/2025,1019,150,87,7473.17,3,1,0,1.3,14,21,17,35,0.5619,6887.66,47315.45,45292.87,242050.77,158625.49,53,3.9,3.1,0,2,68936.88
5/9/2025,1019,150,96,7693.83,4,0,2,1.51,25,26,18,27,0.6684,7548.73,54910.13,30671.57,178097.69,175076.19,51,3.8,3.6,0,2,60118.84
5/10/2025,1019,150,111,7932.51,13,2,6,1.86,28,17,38,28,0.7186,7233.07,70787.83,32936.01,135430.08,198473.29,52,4.1,12,0,1,77584.14
5/11/2025,1019,150,97,7974.76,3,0,1,2.47,16,28,15,38,0.6431,7555.79,64024.72,52004.08,313356.22,91516.38,32,3.9,3,0,2,66619.05
5/12/2025,1019,150,87,7868.48,8,2,0,1.63,18,37,23,9,0.5804,7534.62,46360.99,9261.05,135822.88,68235.42,48,4.1,5.5,0,2,31789.64
5/13/2025,1019,150,94,7963.61,2,0,0,1.31,18,39,23,14,0.6506,7803.65,35777.6,17540.36,335973.93,157664.78,47,4.2,0,0,4,61556.45
5/14/2025,1019,150,94,7509.32,8,1,1,1.47,17,34,14,29,0.6354,6988.57,21651.58,27038.58,191637.1,65078.94,29,4.2,0,0,2,49551.7
5/15/2025,1019,150,82,7673.31,7,1,2,1.87,23,28,16,15,0.5629,7964.48,36907,20601.61,218131.07,186652.06,39,4.3,4.9,0,5,44099.59
5/16/2025,1019,150,102,7552.76,12,1,1,1.64,21,23,26,32,0.6859,7169.45,42835.36,41982.03,294941.07,124532.56,40,4.2,9.5,0,2,42501.03
5/17/2025,1019,150,97,7921.33,7,2,3,1.44,10,30,23,34,0.6396,7156.38,16171.32,40469.92,142254.16,166584.26,62,4.3,8.6,1,3,40401.02
5/18/2025,1019,150,102,7344.95,7,0,6,1.81,21,48,26,7,0.676,7608.01,44309.44,7277.29,272577.31,119829.35,77,4.2,3.1,0,2,36493.51
5/19/2025,1019,150,93,7961.01,5,1,1,2.34,14,23,29,27,0.6395,7924.03,61818.86,29143.97,206595.53,174203.38,48,3.4,3.8,0,1,63188.19
5/20/2025,1019,150,95,7437.4,7,2,2,2.08,14,27,19,35,0.6591,6886.13,41418.65,46389.05,375264.23,65649.48,41,4.2,4.7,0,4,43091.25
5/21/2025,1019,150,108,7405.59,3,1,2,1.34,30,33,31,14,0.7406,7565.57,45125.15,13529.13,219837.57,81678.39,40,4.6,2.1,1,4,76338.48
5/22/2025,1019,150,89,7956.29,8,0,1,1.92,16,23,17,33,0.5721,7703.09,41693.33,37628.14,136301.39,88290.77,34,3.7,0,0,5,52311.88
5/23/2025,1019,150,104,7226.48,12,1,1,2.22,21,42,21,20,0.6887,6778.76,42965.76,21514.57,377578.35,109630.61,63,4.3,7,0,5,40878.93
5/24/2025,1019,150,116,7236.74,5,1,2,2.09,36,29,12,39,0.7764,6986.96,79638.48,41286.84,373237.62,72067.71,38,3.5,1.3,0,6,85419.56
5/25/2025,1019,150,102,7774.02,4,1,2,1.66,26,44,26,6,0.7017,7099.87,26308.31,7388.26,237373.8,133703.68,62,3.9,0,1,3,75520.79
5/26/2025,1019,150,94,7803.47,7,0,4,1.88,27,43,25,0,0.6043,7854.93,33829.26,0,336150.19,145089.78,43,4.3,3.9,0,3,58306.03
5/27/2025,1019,150,93,7893.59,3,2,2,1.44,13,26,27,27,0.607,7258.74,17054.29,28621.67,199001.59,154657.21,33,3.5,0,0,2,61700.44
5/28/2025,1019,150,84,7367.54,7,0,1,2.2,12,25,23,24,0.5647,7118.09,48615.89,27570.76,232566.77,98503.46,45,3.2,2.1,0,5,30262.56
5/29/2025,1019,150,86,7975.41,7,0,4,1.56,4,27,18,37,0.5719,8194.46,27040.52,36962.5,261415.25,105411.1,25,3.8,1.9,0,2,61945.79
5/30/2025,1019,150,95,7971.17,1,2,3,1.83,21,34,20,20,0.6277,7347.61,48964.39,24977.13,229572.93,174759.54,52,4.5,0,0,3,45398.79
5/31/2025,1019,150,102,7966.57,7,0,1,1.53,18,22,30,32,0.6674,7672.93,66647.46,32675.11,192450.66,175761.43,43,4.3,4.6,0,5,30742.4
6/1/2025,1019,150,94,8141.17,4,2,1,2.2,25,24,19,26,0.6188,8165.82,52720.69,32109.69,148921.62,175777.41,45,3.8,16.4,0,1,67463.34
6/2/2025,1019,150,94,7422.15,5,0,1,1.88,14,31,22,27,0.6082,7563.48,27436.55,35886.11,333851.27,196816.99,46,4.4,14.4,0,4,42005.55
6/3/2025,1019,150,86,7340.2,6,1,3,0.96,18,18,27,23,0.5603,6669.68,49432.24,21195.61,315089.99,189609.88,48,3.7,6.5,0,2,35315.11
6/4/2025,1019,150,79,7374.66,3,0,2,1.82,19,19,22,19,0.52,6815.28,44649.64,17799.22,309153.83,198730.54,56,4.2,8.5,0,1,55059.35
6/5/2025,1019,150,84,8058.59,5,1,0,1.61,21,20,14,29,0.5891,7401.19,50180.45,36352.69,181551.87,104391.16,34,4.3,6.2,0,2,55991.64
6/6/2025,1019,150,99,7658.56,4,0,1,1.62,22,33,18,26,0.6285,7933.52,29701.71,34413.06,312932.71,121510.03,56,4.4,5.3,0,3,68237.27
6/7/2025,1019,150,99,7315.05,9,0,1,1.66,21,34,21,23,0.6703,7586.85,79363.97,20419.87,283278.64,86002.29,38,4.3,9.4,0,6,46677.29
6/8/2025,1019,150,108,7692.58,6,1,4,1.64,26,17,25,40,0.7257,7232.81,54141.61,43490.64,285522.71,140796.38,64,4.2,11,0,1,41086.16
6/9/2025,1019,150,95,7334.8,9,5,2,1.61,16,22,13,44,0.6135,6752.39,10594.25,50889.92,325825.68,65924.92,48,4,11.7,0,5,60795.53
6/10/2025,1019,150,85,7518.62,2,2,0,1.92,13,13,17,42,0.5917,7192.49,43475.38,42180.71,159958.44,113121.52,46,4.2,8.3,0,0,45213.8
6/11/2025,1019,150,88,7616.47,5,0,3,2.43,9,28,13,38,0.6046,7436.63,58012.21,38506.73,346147.75,108318.41,48,4.1,8.2,0,4,36192.4
6/12/2025,1019,150,85,7679.85,4,1,2,1.93,13,20,17,35,0.5821,7559.06,75491.76,46997.74,342530.53,139007.68,29,4.3,10.9,1,1,47544.05
6/13/2025,1019,150,110,7610.54,4,3,2,1.45,25,34,14,37,0.7115,7731.95,47755.35,40912.3,297042.69,133699.64,44,4.2,7.5,0,6,84540.64
6/14/2025,1019,150,103,7686.82,4,2,2,1.78,14,38,24,27,0.6747,7111.36,26693.18,31717.89,180420.3,102882.11,46,4.4,0.6,0,0,45465.92
6/15/2025,1019,150,97,7608.88,13,0,3,2.35,17,29,19,32,0.6602,7051.8,78105.11,38937.22,184215.63,96336.61,38,4.9,8.8,1,2,50787.19
6/16/2025,1019,150,89,7209.76,4,0,2,1.45,17,30,17,25,0.5832,6708.34,10982.72,31954.17,191234.72,106437.37,22,3.8,4.6,1,1,42731.74
6/17/2025,1019,150,90,8150,4,0,2,1.58,13,35,15,27,0.6268,7982.15,30717.02,32002.53,267491.7,86899.61,47,3.8,0,0,3,60923.56
6/18/2025,1019,150,78,7260.98,4,3,5,1.89,17,23,14,24,0.53,7506.02,65854.28,29404.1,121490.64,86826.33,24,3.6,9.2,0,1,50685.58
6/19/2025,1019,150,100,7503.27,12,1,1,1.51,12,32,17,39,0.6664,7232.96,13660.86,38354.44,334926.01,134524.32,40,3.3,0,1,6,73760.47
6/20/2025,1019,150,101,8062.68,3,1,7,1.74,15,37,26,23,0.6628,7972.02,65561.81,30836.97,270951.67,172053.41,45,4.4,10.9,0,1,33411.98
6/21/2025,1019,150,95,7809.57,5,3,3,1.79,22,27,6,40,0.6046,7719.66,38735.7,53094.26,314233.23,81157.46,33,4.1,6.2,0,1,40404.81
6/22/2025,1019,150,104,7490.35,6,3,5,1.52,24,35,27,18,0.6628,6970.53,77710.59,19424.15,188749.55,119950.04,30,4,10,0,3,58621.16
6/23/2025,1019,150,89,7839.01,10,2,1,2.02,18,27,10,34,0.5957,7405.31,17603.69,47015.24,336698.13,119698.31,64,4.3,15.8,0,3,68993.24
6/24/2025,1019,150,86,7250,1,0,4,2.02,11,15,19,41,0.5647,6600.12,68878.87,49267.54,156435.21,165091.35,29,4.1,7.7,0,4,61420.49
